,Living_Area,marker_graph,face_color_marker,edge_color_graph,Living_Area_per_Capita,"Climate change, short term-combined-m2",Freshwater ecotoxicity-combined-m2,Terrestrial acidification-combined-m2,"Land occupation, biodiversity-combined-m2",Human toxicity non-cancer-combined-m2,Particulate matter formation-combined-m2,"Climate change, short term-combined-cap",Freshwater ecotoxicity-combined-cap,Terrestrial acidification-combined-cap,"Land occupation, biodiversity-combined-cap",Human toxicity non-cancer-combined-cap,Particulate matter formation-combined-cap
16148,110.0,x,forestgreen,none,36.231159420289856,8.497210511501088,10649.59589321774,0.11350621124969,1.8364673841947985,1.04235292970662e-05,0.0131344029017392,307.7065715340627,385642.7462690841,4.110235176397628,66.5137828781011,0.0003774444844292,0.4756254853950161
16149,140.0,v,none,gold,46.085,37.781081543492,12844.720175778672,0.1375069347780993,1.3723627845124908,1.1907059529106928e-05,0.0153114308316774,1739.8271421823447,590782.1906492353,6.3243408518223605,63.11161225694634,0.0005475487259391,0.7042103411573188
16150,238.0,+,orange,none,36.14206349206349,12.424886632545238,13895.254243705353,0.1365080680090483,10.332239153372717,1.0585435932673295e-05,0.0873815480215454,447.8898196200708,500710.1661443556,4.917622428298461,373.141849248089,0.0003810818661905,3.1554151074538845
16151,258.0,x,orange,none,50.598245614035086,12.22882103541,14148.492384450828,0.1432939263899988,4.297175909814681,1.1951315786982095e-05,0.0179268994466866,618.6036750121158,715641.5369618017,7.247432402499964,217.47414940833715,0.000604384409013,0.9067870074561192
16152,144.0,|,limegreen,none,70.04375,21.290919237476,15301.260271019495,0.157006098492585,3.234808888606814,1.3336811497181956e-05,0.0181275839303859,1482.9283881078156,1063109.8541877866,10.904879497641076,225.3112925915923,0.0009256524814547,1.259277598900589
16153,174.0,|,firebrick,none,77.52333333333333,77.71871337312,35748.86400216993,0.3387211375871268,11.842006864183674,2.3754051881150505e-05,0.0408164046572508,5978.8613486105205,2750693.2350013712,26.06407201609892,910.9986746081815,0.0018280706464994,3.140680489207988
16154,143.0,_,firebrick,none,68.99404761904762,56.183471207866674,33311.87451848535,0.3135101054287223,11.729229351331604,2.1210847487292527e-05,0.0382503388818494,3852.192103711138,2284655.03045669,21.50345775763655,804.1562773978678,0.0014551927797453,2.623437146794272
16155,169.0,v,none,gold,56.30681818181818,34.47275514208182,9680.122758065949,0.1031304928948892,1.0085549681573682,8.671625078771095e-06,0.0114650203673119,1940.218981151976,543927.4809708991,5.794652155960779,56.65718713698837,0.0004870993686677,0.6441817464164729
16156,207.0,+,orange,none,50.75864197530864,9.52968743968852,10147.926853809782,0.095817754453068,9.836649342279078,6.728595823043947e-06,0.0823263672483857,483.1369946467163,514431.7032190025,4.856925992861171,498.8826996135646,0.0003409936887502,4.175257500245949
16157,1425.0,x,orangered,none,76.19047619047619,11.305632161035238,12430.685443135571,0.1214125479097692,4.885147681546052,9.366973790507198e-06,0.016035471774753,861.092214134479,946743.57485544,9.24672272527524,372.13036981250553,0.0007133356205386,1.2213082867656082
16158,185.0,|,darkgreen,none,46.276315789473685,9.891551005285612,9506.420721520137,0.1008959523447324,1.4988162250984989,9.169013561147832e-06,0.0114455013264423,457.0180541271011,438977.9064653276,4.658814405471084,69.25002752483435,0.0004233296988558,0.528504762439162
16159,214.0,|,limegreen,none,71.53153153153153,21.73327450616216,15738.06731473276,0.1616543304569046,3.301817031796281,1.3761330694959176e-05,0.018654155922475,1550.6026776969943,1122326.7270726836,11.527290285446592,235.57545307046053,0.0009811639516822,1.3302407208362856
16160,233.0,+,firebrick,none,117.10416666666669,18.170535288113125,20013.386533781657,0.1942739691137318,16.26395936604499,1.4641522121731623e-05,0.1370258310501093,2123.5950084825627,2338859.860393024,22.70293626695821,1901.1844190826432,0.0017108592036532,16.017536709008713
16161,105.0,x,orange,none,53.14401709401709,11.980870911235511,13616.6760596666,0.1362173689728321,4.554023996729384,1.1074819972532034e-05,0.0173605554160225,636.6531651971189,723563.1578234325,7.238213427713196,242.01837874286156,0.0005884668256482,0.9225123094913746
16162,1615.7,x,limegreen,none,89.09166666666667,8.1271775057515,10045.328540942468,0.1061706560123703,1.9538042101577355,9.60583877318106e-06,0.0124460675574675,723.588689800683,894369.8877915287,9.452749184795326,173.95056925840692,0.0008552439720864,1.1081150319474955
16163,2535.0,v,none,yellowgreen,93.85714285714286,23.60009934662857,9195.553637873176,0.0987277768812325,0.9972397920889886,8.69771862026512e-06,0.0110040408029492,2213.6172781999085,860583.8180309228,9.239219840891172,93.30740706258412,0.0008137436265624,1.0297734245253818
16164,228.0,+,orangered,none,230.75,10.81333966415375,11287.227120249045,0.1047564226989985,12.01585279206772,7.013823923599831e-06,0.1002539507536674,2494.692365355375,2604084.46932781,24.16895185177415,2771.87860163321,0.0016182990470401,23.127177013347232
16165,115.0,x,forestgreen,none,37.42364341085271,8.55129460503628,10717.6343792477,0.1142330055943324,1.8477987855276916,1.049053349998163e-05,0.0132182132477522,319.86875948388484,400888.3364144936,4.272743656452877,69.13861148079785,0.0003923707287703,0.4944271609929803
16166,1408.0,x,orange,none,85.92857142857143,10.822871045458928,12331.621197501723,0.123580196099266,4.070252004018376,1.0084789644123488e-05,0.0157083044254247,929.9311291002095,1059553.834295699,10.618127128139134,349.7460258072751,0.0008664786996759,1.3496901168179334
16167,250.0,|,yellowgreen,none,265.57142857142856,24.93726257261714,14884.63404255587,0.1484866676032369,3.793934267433453,1.1855043175763308e-05,0.017402019362929,6588.509825473943,3912284.9169838354,38.99417797843273,1002.4045903539492,0.0031069894284647,4.572090126420766
16168,235.0,s,none,orange,235.5,58.63769131888333,12075.805482137932,0.1731099081124288,1.254986218996625,1.089732620967892e-05,0.0184552741576187,13798.436006427375,2830950.036073508,40.62624718844136,294.05318097873135,0.0025529768448351,4.330429577407398
16169,105.0,_,rebeccapurple,none,108.52,69.61874945712,39218.199458972274,0.3635126440821292,14.702532597352352,2.3458428621528256e-05,0.0447648516209736,7535.889126808224,4243348.213975637,39.32628075664937,1591.626934447487,0.0025367503655638,4.843237260648937
16170,534.0,x,gold,none,25.022222222222226,10.70404374973098,12625.680294612846,0.129536519094096,3.422479016062648,1.1085940955768613e-05,0.01589150744797,267.7906187831032,315860.64801270334,3.2406229504335915,85.6294670026054,0.0002773321017274,0.397564994706316
16171,196.0,s,none,rebeccapurple,63.18833333333333,120.793332250934,15326.946970653322,0.2588579547497608,1.4542228625668845,1.2312260330202514e-05,0.0269350419888714,7619.827007720904,966086.1457696194,16.32136380798213,91.64445648925096,0.000775868350321,1.6982202142579974
16172,81.0,v,none,orange,40.087777777777774,50.07332849307734,11919.009594210454,0.1263496539867359,1.209156714109595,1.0293527281252524e-05,0.0140225544095418,2004.512091090603,476412.2500553221,5.050043057928798,48.317926213230415,0.0004112874192213,0.5604550482425688
16173,123.0,x,yellowgreen,none,41.59722222222222,9.193814478568669,10993.222562798135,0.1137957929606731,2.7305082254237067,9.907326556811411e-06,0.0137726944258245,382.2380949369736,457027.4017721896,4.730748603526139,113.55349516050518,0.0004118455148612,0.5725893332903751
16174,111.0,x,orange,none,111.3529411764706,8.050013409499266,8525.867999170145,0.0809118220432412,3.935115294391982,5.827596669616485e-06,0.0111484799682059,896.0032294078242,949046.527629541,9.007192004740883,437.88603670856304,0.0006488413731397,1.2409417196360475
16175,234.0,s,none,gold,37.23733850129199,45.48836728625815,11594.350991309831,0.1570816476693726,1.2372765566485786,1.0817014774997642e-05,0.016900816537713,1691.0040087061984,429748.7837276488,5.826475788953148,45.84526578225153,0.0004007740162602,0.6268105134342019
